age,gender,employment_type,monthly_income_ngn,loan_amount_ngn,loan_term_months,previous_loans,previous_defaults,repayment_history_score,savings_balance_ngn,business_age_months,daily_sales_ngn,debt_to_income_ratio,collateral_available,region,defaulted
21,Female,Salaried,142134.67,86300.0,6,1,0,96.44,18244.32,54,0.48,0.1012,Yes,South West,1
45,Male,Trader,77289.3,128900.0,6,5,2,58.36,112542.07,95,3367.32,0.278,No,North Central,1
49,Male,Self-employed,130083.99,21800.0,6,3,1,77.75,139040.81,92,5232.36,0.0279,No,North Central,0
65,Female,Trader,223013.57,105300.0,3,3,0,92.7,91041.44,164,10154.27,0.1574,No,South South,0
59,Male,Trader,170188.89,86400.0,6,4,0,100.0,86331.67,20,3655.99,0.0846,Yes,South South,0
60,Female,Unemployed,187272.78,310400.0,1,1,1,96.06,239388.47,6,0.0,1.6575,No,North East,0
48,Female,Self-employed,289668.33,541300.0,12,1,0,87.63,405228.19,28,16743.23,0.1557,Yes,North Central,0
35,Female,Self-employed,144012.64,20000.0,6,1,1,90.05,179799.73,83,3423.92,0.0231,No,South West,0
38,Female,Trader,435468.51,681800.0,9,3,0,95.53,171244.22,116,26737.05,0.174,No,South South,0
24,Female,Self-employed,94625.85,151000.0,3,2,1,73.37,16192.56,74,3723.69,0.5319,No,North West,1
38,Male,Self-employed,630276.44,565200.0,12,2,0,87.28,486329.94,145,19924.82,0.0747,No,North West,0
35,Male,Salaried,371085.3,761500.0,6,2,1,80.74,348846.25,22,0.0,0.342,No,South East,0
19,Male,Salaried,142816.17,218700.0,6,1,0,89.91,134465.02,13,0.0,0.2552,No,North East,0
27,Female,Unemployed,149142.12,175300.0,9,1,0,96.61,143084.88,64,0.0,0.1306,No,South West,0
43,Female,Salaried,205888.55,301800.0,3,0,0,86.98,251296.5,35,0.88,0.4886,Yes,North East,0
35,Female,Trader,265626.97,244100.0,12,3,0,86.27,262172.78,175,7342.58,0.0766,No,South East,0
65,Male,Trader,366652.02,281700.0,2,2,0,100.0,161641.59,41,20775.88,0.3842,No,South West,0
40,Female,Salaried,75306.96,97000.0,12,1,0,95.37,8684.46,23,0.0,0.1073,No,South South,0
64,Male,Salaried,239198.69,104100.0,12,2,1,77.57,201406.57,16,0.62,0.0363,No,South South,0
49,Male,Self-employed,45477.72,20000.0,6,2,0,90.46,16486.76,15,2220.97,0.0733,Yes,South West,0
19,Male,Self-employed,160406.55,20000.0,12,3,1,88.39,116276.67,60,4379.36,0.02,No,South East,0
27,Female,Self-employed,463126.38,442800.0,1,1,0,92.72,197883.53,111,18498.79,0.9561,No,South South,0
51,Male,Trader,71629.79,22000.0,9,3,1,85.54,60678.89,81,2013.41,0.0341,No,South East,0
44,Female,Salaried,63653.37,240300.0,6,1,0,90.83,27725.81,60,1.91,0.6292,Yes,North East,0
32,Female,Salaried,207778.72,96100.0,6,3,1,72.33,113532.13,26,0.0,0.0771,No,North West,1
43,Male,Salaried,443539.03,422800.0,6,3,0,88.91,161426.38,24,0.0,0.1589,No,North East,0
61,Male,Self-employed,222396.96,130000.0,6,2,1,87.52,229532.86,22,4815.63,0.0974,No,North West,0
36,Male,Self-employed,52193.36,75600.0,9,1,0,87.08,61522.73,92,1608.72,0.1609,No,South East,0
20,Female,Unemployed,60275.36,49200.0,3,2,0,100.0,56587.52,66,0.46,0.2721,No,South West,0
32,Male,Salaried,191807.46,388800.0,6,0,0,84.47,325315.75,93,1.12,0.3378,No,North East,1
62,Male,Self-employed,83633.93,202000.0,3,2,1,80.63,62971.69,162,4092.09,0.8051,No,South East,1
54,Female,Self-employed,196724.24,177100.0,9,2,0,100.0,69555.12,17,8703.5,0.1,Yes,South West,0
58,Male,Trader,204456.18,416100.0,2,5,1,80.2,288522.39,117,7406.59,1.0176,No,North West,1
61,Female,Trader,130923.67,193200.0,6,4,1,82.14,104616.62,84,7913.24,0.2459,Yes,North West,0
23,Male,Salaried,585547.4,823100.0,12,4,1,89.16,396434.28,93,0.96,0.1171,Yes,South East,1
31,Male,Trader,264214.3,339300.0,12,5,0,87.5,247869.76,124,6657.85,0.107,Yes,South East,0
20,Male,Self-employed,395634.55,410600.0,6,3,0,91.98,108064.75,116,10183.87,0.173,Yes,North East,0
18,Male,Trader,327449.88,274800.0,3,3,1,71.59,509408.99,44,18398.14,0.2797,No,South West,0
58,Female,Salaried,163270.61,155200.0,6,1,0,100.0,229728.76,91,0.07,0.1584,Yes,North West,0
62,Male,Trader,158628.68,268000.0,6,1,0,97.92,250889.58,41,9687.65,0.2816,No,North West,0
25,Male,Trader,148339.54,132800.0,1,2,1,84.89,123709.81,45,3667.99,0.8952,No,South South,1
52,Female,Trader,280247.55,193400.0,12,3,0,94.91,167347.91,167,12625.01,0.0575,No,South South,0
43,Female,Salaried,117945.13,20000.0,3,3,0,94.57,33203.41,60,0.0,0.0565,Yes,South South,0
21,Male,Trader,552375.61,796000.0,6,0,0,94.76,633648.11,46,34682.03,0.2402,No,North West,0
61,Male,Trader,110845.99,20000.0,6,0,0,96.13,48576.61,62,4683.3,0.0301,No,North Central,0
59,Female,Self-employed,206926.91,81900.0,12,3,0,94.91,114010.89,88,6867.8,0.033,No,South West,0
45,Male,Self-employed,155097.56,194700.0,12,2,1,74.27,11495.12,75,3500.31,0.1046,No,South East,1
51,Male,Salaried,134281.88,93500.0,3,3,2,47.59,219836.57,77,0.24,0.2321,No,South West,1
37,Female,Self-employed,738766.8,349600.0,9,2,1,97.52,1064872.81,21,20692.47,0.0526,No,North East,1
56,Female,Trader,135310.42,135700.0,12,3,0,89.46,166579.29,152,3309.98,0.0836,No,South West,0
39,Male,Self-employed,147656.42,118700.0,9,0,0,92.77,191759.06,95,4106.27,0.0893,No,South West,0
65,Male,Trader,116894.29,259100.0,2,2,0,100.0,166227.6,46,5175.4,1.1083,No,South East,0
21,Male,Trader,184866.37,143900.0,6,2,1,88.03,76664.01,109,5926.93,0.1297,No,South South,0
26,Female,Trader,168528.98,20000.0,12,3,1,74.94,138447.34,17,6717.06,0.02,No,North West,0
64,Male,Trader,86959.48,157600.0,3,1,0,85.85,67207.05,91,3852.3,0.6041,No,North Central,0
31,Male,Trader,136608.13,368200.0,6,4,0,100.0,16604.03,133,3186.13,0.4492,No,North Central,0
32,Male,Self-employed,267535.72,174500.0,9,5,0,98.18,284161.89,137,12244.69,0.0725,No,South West,0
55,Female,Salaried,350898.95,333300.0,9,5,1,80.43,92762.83,5,0.0,0.1055,No,South East,0
27,Male,Casual,182830.09,178000.0,2,3,0,93.71,181487.85,24,1.58,0.4868,No,South West,0
42,Female,Unemployed,187036.44,188800.0,3,4,0,94.27,240411.35,83,0.27,0.3365,No,North East,0
31,Female,Self-employed,142353.02,179700.0,6,2,1,85.6,30870.72,108,7485.02,0.2104,No,North Central,0
27,Male,Unemployed,129848.68,117400.0,3,1,0,96.95,43719.19,4,0.57,0.3014,No,North West,1
64,Male,Unemployed,99011.34,136100.0,6,2,0,91.28,147209.36,28,0.0,0.2291,No,South South,0
27,Male,Self-employed,65440.07,144000.0,6,4,1,85.26,81684.43,27,4003.0,0.3667,No,South East,0
22,Male,Trader,114019.16,37000.0,1,5,2,66.48,153046.21,170,6498.1,0.3245,No,South East,0
50,Female,Trader,323950.66,445600.0,6,2,0,100.0,99055.41,153,19447.34,0.2293,No,South West,0
59,Female,Salaried,136603.95,166200.0,12,3,3,64.64,161275.01,47,0.78,0.1014,No,South West,1
24,Female,Salaried,143745.55,300300.0,6,2,1,88.17,39802.21,7,0.67,0.3482,Yes,North Central,0
51,Female,Self-employed,141938.16,20000.0,3,2,0,90.82,104692.11,45,8857.62,0.047,No,North East,0
43,Male,Casual,404243.26,413400.0,3,1,0,93.13,47797.62,26,0.0,0.3409,No,South West,0
57,Male,Self-employed,98446.0,20000.0,6,4,0,88.04,58096.32,17,3700.31,0.0339,No,South East,0
24,Male,Casual,215517.37,37000.0,6,1,0,95.41,354913.03,14,0.84,0.0286,Yes,South West,0
64,Female,Trader,172165.09,361300.0,12,1,0,88.39,206236.99,31,7164.09,0.1749,No,South South,0
47,Female,Trader,188125.5,110500.0,9,0,0,97.29,21005.98,130,4663.88,0.0653,No,South South,0
58,Female,Self-employed,210984.49,87100.0,6,4,1,92.54,277667.56,27,13545.7,0.0688,No,South South,0
35,Male,Self-employed,186814.11,198000.0,6,2,0,94.0,129237.06,7,6502.94,0.1766,No,South West,0
63,Female,Salaried,301394.81,616500.0,6,1,0,90.21,159851.85,19,0.92,0.3409,No,South West,1
48,Male,Salaried,176609.24,20000.0,3,4,0,97.46,64728.36,88,0.0,0.0377,Yes,North West,0
24,Male,Salaried,559364.61,943800.0,6,0,0,100.0,416562.98,7,2.01,0.2812,No,North East,0
62,Male,Salaried,185280.11,195400.0,3,4,0,88.77,88344.61,84,0.0,0.3515,No,South West,0
56,Female,Salaried,59483.76,24700.0,6,4,0,94.81,93202.69,35,0.0,0.0692,No,South South,0
32,Female,Trader,272559.95,567400.0,6,3,0,96.2,328923.96,180,6008.0,0.347,Yes,North East,0
44,Male,Self-employed,232251.25,104400.0,12,3,1,74.39,361342.07,73,10883.64,0.0375,No,South East,0
36,Male,Salaried,183848.33,321500.0,3,1,0,97.59,19822.08,87,0.85,0.5829,No,South East,0
44,Female,Casual,152053.97,232000.0,12,4,1,67.47,18293.75,71,1.25,0.1271,No,South West,1
64,Male,Self-employed,45533.78,75000.0,6,3,0,96.41,49449.67,21,1627.31,0.2745,No,North East,0
61,Female,Unemployed,50780.29,20000.0,9,4,2,85.26,54121.89,68,1.21,0.0438,No,North East,0
28,Female,Trader,525234.25,333900.0,9,4,1,86.17,648713.16,69,25872.88,0.0706,No,North East,0
64,Female,Salaried,123024.09,21800.0,12,1,0,94.27,121109.49,7,0.4,0.02,Yes,North Central,0
39,Female,Casual,337177.71,243900.0,9,1,0,85.49,36442.88,88,0.16,0.0804,Yes,North Central,0
51,Female,Casual,63496.53,109700.0,1,1,0,91.6,75282.88,17,1.09,1.7277,No,South West,1
54,Female,Trader,91149.31,134500.0,6,2,0,96.16,129296.21,64,5894.53,0.2459,No,South West,1
41,Male,Self-employed,279799.55,366300.0,12,1,0,94.65,337953.64,84,11402.7,0.1091,No,South West,0
39,Female,Self-employed,168398.16,308500.0,6,4,0,85.36,236491.26,164,9194.52,0.3053,No,South East,0
39,Male,Self-employed,255300.3,413100.0,12,1,1,82.81,199521.42,129,7901.47,0.1348,No,South South,0
59,Male,Trader,178412.04,159600.0,12,1,0,88.0,39583.99,176,11364.52,0.0745,Yes,North West,0
36,Female,Self-employed,157270.94,275900.0,6,3,0,89.98,240801.99,152,9245.15,0.2924,No,North East,0
31,Female,Salaried,115691.64,198200.0,12,1,0,100.0,151716.17,5,0.0,0.1428,No,South East,0
35,Male,Salaried,82835.37,109900.0,6,5,0,92.33,77574.96,88,0.0,0.2211,No,South West,0
27,Male,Salaried,447963.92,628400.0,1,2,0,89.48,127069.85,24,0.32,1.4028,No,North Central,0
36,Male,Salaried,498551.94,359600.0,9,2,0,87.11,164784.85,94,0.0,0.0801,No,South East,0
23,Female,Self-employed,91633.78,118300.0,12,0,0,88.99,33799.64,132,2387.06,0.1076,No,South East,0
22,Female,Casual,87821.42,97700.0,6,3,0,90.22,26688.46,14,1.11,0.1854,No,North West,0
52,Female,Salaried,143581.71,120100.0,2,6,1,87.64,201552.45,38,0.34,0.4182,No,South South,1
21,Male,Self-employed,224581.71,120700.0,9,3,0,93.78,176495.0,129,13051.15,0.0597,No,North Central,0
45,Male,Salaried,159936.2,189700.0,9,2,0,100.0,84801.7,73,0.98,0.1318,No,South South,0
55,Female,Self-employed,249047.81,233900.0,9,5,1,75.1,150396.58,74,11005.86,0.1044,No,South West,0
52,Male,Trader,174329.12,96800.0,6,2,0,100.0,85889.93,175,7011.64,0.0925,No,South West,0
39,Female,Self-employed,167075.63,138000.0,6,2,0,92.95,154557.49,93,4123.23,0.1377,No,North East,1
27,Male,Unemployed,863900.87,1334200.0,6,4,1,78.44,680004.64,83,1.64,0.2574,No,North West,0
62,Female,Unemployed,127941.71,112200.0,3,1,0,92.34,196198.48,22,0.0,0.2923,No,South South,1
58,Male,Casual,522655.39,798300.0,12,1,1,97.9,175969.0,93,0.0,0.1273,No,South South,0
47,Male,Casual,461009.13,663100.0,2,2,1,72.85,674598.82,87,0.04,0.7192,No,South West,0
22,Male,Self-employed,249789.27,20000.0,6,2,0,100.0,141462.69,145,9961.37,0.02,Yes,North Central,0
19,Female,Self-employed,51468.56,106100.0,12,0,0,100.0,85536.96,130,1493.99,0.1718,No,North West,0
33,Male,Self-employed,183670.65,40700.0,6,6,0,86.26,218466.12,117,9424.26,0.0369,No,South East,0
25,Male,Casual,128818.61,46700.0,9,6,0,87.27,203487.06,53,0.0,0.0403,No,North West,0
59,Female,Salaried,182366.03,268200.0,3,1,0,95.34,280408.44,71,0.0,0.4902,No,South West,0
27,Female,Salaried,90199.91,200300.0,6,4,0,94.73,77113.1,72,0.13,0.3701,Yes,North West,0
31,Male,Salaried,294277.89,203400.0,9,4,0,91.21,222855.78,86,0.0,0.0768,No,North Central,0
64,Female,Trader,341448.59,275600.0,12,1,0,90.25,115323.8,15,21763.36,0.0673,No,North West,1
57,Female,Trader,385088.3,284600.0,9,2,0,100.0,239353.3,170,13002.99,0.0821,Yes,South South,0
28,Female,Salaried,140406.35,176000.0,3,0,0,95.08,77131.29,39,0.0,0.4178,No,South South,0
36,Female,Self-employed,90407.8,111400.0,2,3,0,97.29,56573.41,31,5009.73,0.6161,No,South East,1
42,Female,Self-employed,226229.45,276300.0,12,1,0,94.82,77809.18,58,10256.8,0.1018,Yes,North West,0
49,Male,Casual,563634.03,438400.0,6,4,1,81.08,224515.28,35,0.0,0.1296,No,South West,1
62,Female,Salaried,188304.46,156600.0,3,4,1,97.18,260834.11,38,0.0,0.2772,No,South South,0
59,Male,Salaried,241519.44,268700.0,6,0,0,98.01,328413.87,62,0.67,0.1854,No,South South,0
64,Female,Trader,154509.66,68800.0,2,2,0,100.0,227356.38,2,7624.08,0.2226,Yes,South West,1
19,Female,Trader,129761.9,229300.0,2,4,1,88.55,44990.87,96,5759.19,0.8835,No,North West,0
29,Female,Casual,276120.18,290700.0,12,3,1,75.76,447707.25,40,0.0,0.0877,No,South West,1
45,Male,Trader,168008.31,157000.0,6,2,1,89.74,77713.02,134,10150.61,0.1557,No,South South,0
20,Male,Unemployed,233982.6,349200.0,3,4,0,93.46,86647.86,14,0.0,0.4975,No,South West,1
35,Female,Self-employed,250344.08,110200.0,12,1,1,87.34,67164.58,16,11037.43,0.0367,No,South West,1
25,Female,Self-employed,225617.89,288100.0,12,3,0,89.27,62067.82,79,12934.7,0.1064,No,South South,0
62,Female,Unemployed,258672.51,218800.0,12,2,0,82.91,129061.44,17,0.88,0.0705,Yes,South West,0
21,Female,Salaried,103389.47,132500.0,9,6,0,94.71,172466.38,87,0.0,0.1424,No,South South,0
25,Male,Casual,99368.76,139900.0,12,2,0,100.0,123084.97,54,0.0,0.1173,No,South West,1
27,Female,Salaried,175081.71,20000.0,3,4,2,71.4,162969.89,71,0.97,0.0381,No,South South,0
25,Male,Self-employed,177841.37,498900.0,12,0,0,98.06,110828.93,38,5679.17,0.2338,Yes,North West,0
45,Male,Salaried,128181.47,155600.0,6,0,0,89.28,131289.53,42,0.0,0.2023,Yes,South East,0
35,Female,Trader,210525.55,156600.0,1,1,0,100.0,173788.28,110,11101.81,0.7439,No,South West,0
61,Male,Casual,324828.77,262700.0,1,2,0,91.44,495535.36,45,1.07,0.8087,No,South East,0
30,Female,Salaried,389490.54,316700.0,3,2,0,95.88,192864.98,82,0.42,0.271,No,North East,0
43,Male,Salaried,450756.4,535300.0,9,6,0,91.67,163504.5,58,0.07,0.132,No,South South,0
49,Female,Self-employed,76579.99,116100.0,12,0,0,88.75,38634.07,119,3374.29,0.1263,No,South West,0
48,Male,Salaried,84521.66,89600.0,2,5,3,44.36,108612.94,91,0.12,0.53,No,South West,1
56,Male,Self-employed,149110.46,20000.0,12,1,0,84.9,143920.96,67,9370.61,0.02,No,South West,1
27,Female,Unemployed,189642.95,255100.0,9,3,1,83.56,235700.33,92,0.0,0.1495,No,South East,0
42,Male,Salaried,154159.09,156100.0,1,4,0,97.14,132893.69,4,1.55,1.0126,No,North West,0
56,Female,Self-employed,125680.29,180800.0,9,1,0,100.0,90618.77,81,5349.14,0.1598,No,North West,0
59,Female,Self-employed,147685.5,20000.0,1,3,1,76.97,69386.99,137,7716.99,0.1354,No,South West,1
47,Male,Self-employed,246438.1,217700.0,3,1,0,89.54,340122.57,3,8637.3,0.2945,Yes,North Central,0
49,Female,Salaried,75845.79,20000.0,6,3,0,84.73,48104.67,74,0.54,0.0439,Yes,South West,0
59,Male,Trader,825623.63,791100.0,12,4,0,99.99,97441.45,91,22133.25,0.0798,Yes,North Central,0
47,Male,Trader,182473.08,20000.0,2,1,0,98.0,98950.7,138,11371.88,0.0548,Yes,North West,0
63,Male,Casual,356383.59,694100.0,6,2,1,80.26,109884.94,16,0.81,0.3246,No,South South,1
24,Female,Self-employed,123464.5,116100.0,6,3,0,96.41,119947.86,125,3994.45,0.1567,No,North Central,0
34,Female,Trader,261460.73,163300.0,9,2,0,91.39,228650.29,137,10435.94,0.0694,No,South South,0
23,Male,Casual,192100.0,34600.0,12,6,1,86.75,161591.22,92,0.0,0.02,No,North West,0
22,Female,Casual,314153.68,290700.0,6,4,1,75.88,145974.14,35,2.12,0.1542,No,South West,0
40,Male,Unemployed,158196.25,159800.0,12,2,0,90.68,34551.78,58,0.91,0.0842,Yes,South South,0
28,Female,Salaried,493475.48,64200.0,9,1,1,71.57,122769.92,5,0.48,0.02,Yes,North East,0
37,Female,Unemployed,68246.12,160200.0,3,4,1,80.17,43431.63,82,1.83,0.7825,No,South West,0
39,Male,Casual,333635.75,243800.0,6,3,0,88.57,362099.52,67,0.0,0.1218,No,South East,0
47,Male,Casual,194440.21,121900.0,3,4,1,74.63,15214.04,51,0.39,0.209,No,South South,1
63,Male,Trader,92855.5,212900.0,9,1,0,85.6,5778.18,140,2290.39,0.2548,No,North East,0
58,Male,Unemployed,640212.19,811200.0,3,2,0,87.29,170193.41,42,0.0,0.4224,No,North West,0
36,Female,Self-employed,598610.04,718700.0,3,1,1,70.54,530748.77,92,24811.84,0.4002,No,South South,0
33,Female,Trader,46755.92,20000.0,12,2,0,96.51,28024.11,57,2385.19,0.0356,Yes,North West,0
54,Female,Trader,201919.02,155900.0,12,0,0,87.96,157798.15,19,8223.58,0.0643,Yes,South South,0
23,Male,Trader,284757.38,434700.0,6,1,0,100.0,158157.21,28,18482.01,0.2544,No,South West,0
43,Female,Trader,239862.29,350400.0,9,1,1,82.85,283747.44,144,10243.5,0.1623,No,North West,1
38,Male,Salaried,482051.57,387100.0,12,1,0,94.49,265423.38,88,0.0,0.0669,Yes,South West,0
26,Female,Self-employed,421120.12,397400.0,1,4,0,97.99,163996.48,72,13871.23,0.9437,No,South West,0
47,Male,Self-employed,213861.5,445900.0,6,3,0,100.0,280102.5,164,10336.94,0.3475,No,South West,0
33,Male,Trader,790823.02,314700.0,3,2,1,80.87,1298871.81,51,45136.13,0.1326,No,North Central,0
26,Male,Trader,330930.07,494700.0,12,5,0,92.58,323200.47,64,21149.26,0.1246,No,North West,0
49,Female,Casual,143242.28,167500.0,2,1,0,100.0,20754.12,76,0.0,0.5847,No,South West,0
26,Male,Casual,125704.12,20000.0,12,1,0,100.0,172528.01,52,0.0,0.02,No,South South,0
50,Female,Trader,403884.45,459200.0,3,2,1,73.56,305893.67,35,26015.27,0.379,Yes,North West,0
25,Female,Salaried,107504.92,49200.0,6,2,1,100.0,128249.34,37,1.05,0.0763,No,North Central,0
38,Female,Trader,137913.54,252600.0,12,2,1,67.88,139617.12,10,7026.43,0.1526,No,North Central,1
56,Female,Casual,154043.51,327000.0,1,1,0,78.0,134955.28,87,0.0,2.0,Yes,South East,1
28,Male,Trader,226814.29,265300.0,12,3,1,94.85,149061.46,130,5041.8,0.0975,No,South East,1
54,Female,Casual,158730.68,68800.0,3,2,0,99.1,62295.46,23,0.06,0.1445,No,South East,0
52,Female,Unemployed,76472.08,129300.0,6,0,0,95.3,52440.31,65,0.28,0.2818,No,South South,0
61,Male,Self-employed,383104.84,488100.0,9,3,1,83.66,121084.95,58,19657.83,0.1416,No,North Central,1
26,Male,Trader,138393.04,77700.0,2,3,0,89.25,160365.41,174,5662.76,0.2807,No,South East,0
52,Male,Self-employed,669087.45,857700.0,6,1,0,81.83,130723.03,139,42539.48,0.2136,No,North Central,0
62,Male,Self-employed,219324.06,186500.0,6,1,0,90.85,269873.31,30,11036.68,0.1417,Yes,North East,0
54,Female,Salaried,410198.72,219100.0,6,3,1,72.49,560870.72,42,0.53,0.089,No,South South,1
27,Male,Salaried,271243.47,357800.0,9,0,0,87.08,288567.2,61,0.34,0.1466,Yes,North West,0
57,Female,Salaried,423157.07,673700.0,6,2,1,71.87,596406.93,69,0.0,0.2653,No,South East,1
23,Female,Trader,260780.02,361600.0,3,0,0,89.88,161075.67,116,16572.41,0.4622,No,South East,0
46,Female,Salaried,209729.08,244300.0,3,1,0,90.7,183444.74,82,0.5,0.3883,No,South South,0
41,Male,Self-employed,366338.95,307700.0,12,4,1,84.68,322183.43,100,11383.13,0.07,No,North Central,0
43,Female,Self-employed,905818.29,1448500.0,6,3,0,97.9,997666.3,121,20905.09,0.2665,No,North Central,0
42,Male,Self-employed,151046.67,240400.0,3,2,0,96.1,124734.86,99,3967.65,0.5305,Yes,North Central,0
19,Female,Casual,301768.27,320200.0,1,0,0,76.21,44774.28,59,0.0,1.0611,No,North West,0
42,Female,Self-employed,179387.39,230800.0,9,6,0,86.88,161393.21,17,11017.17,0.143,Yes,South South,0
62,Female,Salaried,250108.6,472000.0,6,3,0,86.97,23839.27,59,0.74,0.3145,No,South East,0
38,Female,Unemployed,185000.76,142900.0,3,2,1,89.72,142466.93,51,0.0,0.2575,No,South East,0
31,Female,Casual,44275.17,61800.0,12,4,1,78.99,4575.3,93,0.0,0.1163,No,North West,0
65,Male,Trader,158038.0,253800.0,12,1,0,80.72,133469.74,130,4105.53,0.1338,No,South South,0
22,Male,Trader,344697.65,288400.0,12,0,0,98.82,228542.44,112,9898.63,0.0697,Yes,North West,0
41,Female,Salaried,109461.46,54900.0,6,5,2,72.14,97496.0,13,0.0,0.0836,No,North East,1
42,Male,Trader,327527.51,335800.0,6,1,0,100.0,303008.15,72,10859.99,0.1709,No,North Central,0
40,Female,Salaried,202816.74,59500.0,2,5,1,71.47,275763.08,91,0.02,0.1467,No,South South,1
62,Female,Self-employed,158933.84,20000.0,6,0,0,92.47,255076.39,150,6292.35,0.021,No,North East,0
38,Female,Salaried,324322.0,411000.0,9,5,1,71.59,148515.97,90,0.0,0.1408,Yes,South West,0
64,Female,Trader,280234.67,107200.0,3,1,0,86.75,435835.93,113,6170.2,0.1275,No,South East,0
21,Female,Salaried,236586.16,256100.0,6,1,0,88.24,158551.31,41,0.52,0.1804,No,South West,0
53,Male,Salaried,348379.35,20000.0,6,1,1,72.23,111725.69,45,0.0,0.02,Yes,North Central,1
46,Female,Salaried,205402.35,318900.0,9,4,1,80.27,214253.0,57,0.0,0.1725,No,South West,1
29,Male,Trader,61801.27,105600.0,1,1,0,94.44,43047.89,39,3645.91,1.7087,No,South West,0
28,Female,Self-employed,140777.17,20000.0,12,2,0,93.78,81478.29,102,3088.66,0.02,Yes,North Central,0
52,Male,Self-employed,55706.41,119400.0,6,4,0,100.0,60113.14,124,3246.63,0.3572,No,South West,0
48,Male,Self-employed,275956.71,219100.0,6,3,1,82.8,330567.5,48,8295.89,0.1323,No,North Central,1
47,Female,Trader,322301.28,292000.0,12,1,1,89.03,253836.83,80,6819.97,0.0755,No,South East,0
20,Female,Salaried,331976.21,297500.0,2,4,1,85.66,168607.66,80,1.55,0.4481,No,North Central,0
46,Male,Unemployed,247365.85,458300.0,12,1,0,96.16,333264.93,30,0.0,0.1544,No,South East,0
65,Male,Self-employed,337683.2,155600.0,12,1,1,86.6,377452.88,32,12400.27,0.0384,No,North West,1
18,Male,Salaried,64596.79,121700.0,12,1,0,86.0,70364.02,27,0.0,0.157,No,South West,0
40,Female,Salaried,167844.57,145800.0,6,3,0,89.42,262933.01,79,0.0,0.1448,No,South West,0
41,Male,Salaried,71755.28,245500.0,2,1,0,94.51,121586.88,34,1.57,1.7107,Yes,South South,0
61,Female,Self-employed,142599.87,259700.0,1,4,2,73.68,18047.62,119,8686.41,1.8212,Yes,South East,1
31,Female,Salaried,514667.2,486300.0,12,1,0,84.05,241859.92,7,1.45,0.0787,No,South South,0
40,Male,Casual,366339.69,229600.0,2,3,1,82.53,508314.75,47,0.0,0.3134,No,North Central,1
52,Female,Self-employed,276840.73,40800.0,3,3,1,94.82,59800.67,123,10856.56,0.0491,No,South East,0
20,Male,Salaried,159956.79,50700.0,12,1,0,100.0,15449.25,86,0.0,0.0264,No,South South,0
